Ax1,Ay1,Az1,Ax2,Ay2,Az2,time
0.26336218261718747,0.12689268798828124,9.282319836425781,-0.06703764648437499,0.16759411621093748,9.157821350097656,1588111364.9513068
0.181959326171875,0.0383072265625,9.452308154296874,-0.09816226806640624,0.44053310546874996,8.978256225585938,1588111364.9678276
0.19632453613281248,0.086191259765625,9.227253198242186,-0.2059013427734375,0.25139117431640623,9.179369165039063,1588111364.9849362
0.24899697265624998,-0.011971008300781249,9.4618849609375,0.1197100830078125,0.37828386230468747,9.0021982421875,1588111365.001551
0.22505495605468748,0.028730419921875,9.421183532714844,-0.2609679809570312,0.46686932373046874,9.246406811523437,1588111365.0181794
0.24899697265624998,0.16759411621093748,9.217676391601563,-0.1484405029296875,0.5506663818359374,9.066841687011719,1588111365.0350301
0.21068974609375,0.05027823486328125,9.409212524414063,-0.0143652099609375,0.32561142578124996,9.26316622314453,1588111365.0517218
0.181959326171875,0.031124621582031248,9.191340173339842,-0.09337386474609374,0.2705447875976562,9.114725720214842,1588111365.0668695
0.14604630126953125,0.201112939453125,9.41639512939453,-0.06703764648437499,0.4165910888671875,9.220070593261719,1588111365.081866
0.2346317626953125,0.14604630126953125,9.239224206542968,-0.2537853759765625,0.1149216796875,9.085995300292968,1588111365.0967805
0.18914193115234373,-0.07422025146484375,9.351751684570312,-0.14604630126953125,0.2920926025390625,9.18655177001953,1588111365.1117232
0.14604630126953125,0.1197100830078125,9.342174877929686,0.08140285644531249,0.14604630126953125,9.026140258789061,1588111365.1267087
0.2657563842773437,0.086191259765625,9.397241516113281,-0.06943184814453125,0.44532150878906246,9.138667736816405,1588111365.1416583
0.19393033447265623,-0.011971008300781249,9.397241516113281,-0.15562310791015624,0.43574470214843747,9.145850341796875,1588111365.1564999
0.2753331909179687,-0.0526724365234375,9.265560424804686,-0.24899697265624998,0.5506663818359374,9.09796630859375,1588111365.1715364
0.13407529296874998,0.143652099609375,9.349357482910156,-0.10295067138671875,0.40462008056640625,8.95670841064453,1588111365.186486
0.29927520751953124,-0.028730419921875,9.354145886230468,0.201112939453125,0.603338818359375,9.179369165039063,1588111365.2015796
0.1580173095703125,0.055066638183593745,9.382876306152344,-0.1005564697265625,0.28012159423828126,9.112331518554686,1588111365.2166133
0.28012159423828126,0.12689268798828124,9.306261853027344,-0.19393033447265623,0.38786066894531246,8.786720092773438,1588111365.2486196
0.2705447875976562,0.076614453125,9.37808790283203,-0.30885201416015623,0.1867477294921875,9.229647399902344,1588111365.26354
0.28730419921875,0.0909796630859375,9.337386474609374,-0.2537853759765625,0.37828386230468747,9.018957653808593,1588111365.2784345
0.2346317626953125,0.08858546142578125,9.294290844726563,-0.047884033203124995,0.3327940307617187,9.267954626464844,1588111365.2934031
0.2705447875976562,0.023942016601562498,9.330203869628905,-0.16998831787109375,0.41419688720703124,9.114725720214842,1588111365.308323
0.15322890625,0.05027823486328125,9.248801013183593,-0.07422025146484375,0.27293898925781246,9.0788126953125,1588111365.3233073
0.2346317626953125,0.0909796630859375,9.2320416015625,0.17238251953125,0.44053310546874996,9.050082275390624,1588111365.33823
0.229843359375,0.0718260498046875,9.332598071289063,0.040701428222656245,0.24660277099609373,9.239224206542968,1588111365.3532126
0.27293898925781246,-0.028730419921875,9.287108239746093,-0.13407529296874998,0.19871873779296872,9.145850341796875,1588111365.3681102
0.16280571289062498,0.08379705810546874,9.375693701171874,-0.11252747802734374,0.5985504150390625,9.325415466308593,1588111365.3831787
0.09816226806640624,0.0909796630859375,9.332598071289063,-0.2753331909179687,0.28012159423828126,9.121908325195312,1588111365.3981023
0.22026655273437498,-0.028730419921875,9.34696328125,0.040701428222656245,0.4285620971679687,9.272743029785156,1588111365.4131198
0.239420166015625,-0.08140285644531249,9.30147344970703,0.14125789794921875,0.2705447875976562,8.91840118408203,1588111365.4280756
0.29927520751953124,0.24899697265624998,9.270348828125,-0.16280571289062498,0.6248866333007812,9.260772021484375,1588111365.443572
0.27293898925781246,0.06943184814453125,9.299079248046874,0.07422025146484375,0.040701428222656245,9.026140258789061,1588111365.4584837
0.17477672119140625,-0.14125789794921875,9.361328491210937,0.016759411621093748,0.12210428466796874,9.267954626464844,1588111365.4734352
0.24899697265624998,0.12689268798828124,9.351751684570312,-0.38786066894531246,0.46686932373046874,9.081206896972656,1588111365.4883668
0.2059013427734375,0.23223756103515625,9.282319836425781,-0.13407529296874998,0.4070142822265625,9.047688073730468,1588111365.5033305
0.229843359375,0.033518823242187495,9.279925634765624,-0.40222587890625,0.19632453613281248,9.179369165039063,1588111365.5182168
0.18914193115234373,-0.05985504150390625,9.251195214843749,0.05027823486328125,0.30885201416015623,9.085995300292968,1588111365.5331876
0.3136404174804687,0.1149216796875,9.332598071289063,0.011971008300781249,0.5123591552734374,9.157821350097656,1588111365.5481331
0.23223756103515625,0.1388636962890625,9.349357482910156,-0.181959326171875,0.47884033203125,8.853757739257812,1588111365.5631788
0.2346317626953125,0.02633621826171875,9.361328491210937,-0.16998831787109375,0.32082302246093747,9.18655177001953,1588111365.5781262
0.15322890625,-0.011971008300781249,9.306261853027344,-0.16759411621093748,0.2705447875976562,9.14824454345703,1588111365.5939858
0.1771709228515625,0.10773907470703124,9.464279162597656,-0.27293898925781246,0.689530078125,9.361328491210937,1588111365.6087825
0.21068974609375,0.10295067138671875,9.258377819824219,-0.011971008300781249,0.21308394775390624,9.011775048828124,1588111365.624128
0.15562310791015624,0.031124621582031248,9.41639512939453,-0.3016694091796875,0.26336218261718747,9.217676391601563,1588111365.6390007
0.2537853759765625,-0.0526724365234375,9.248801013183593,-0.062249243164062495,0.21308394775390624,8.834604125976561,1588111365.6541083
0.1771709228515625,0.09576806640624999,9.392453112792968,0.18435352783203124,0.430956298828125,9.062053283691405,1588111365.6690378
0.2609679809570312,0.10295067138671875,9.294290844726563,-0.023942016601562498,0.5363011718749999,9.042899670410156,1588111365.6842115
0.17477672119140625,0.0430956298828125,9.363722692871093,-0.20350714111328125,0.1197100830078125,9.179369165039063,1588111365.699085
0.1580173095703125,-0.0383072265625,9.2320416015625,-0.05027823486328125,0.17956512451171874,9.121908325195312,1588111365.7142355
0.20829554443359374,0.11731588134765625,9.397241516113281,-0.0909796630859375,0.2346317626953125,9.016563452148437,1588111365.729094
0.22505495605468748,0.17477672119140625,9.279925634765624,-0.23223756103515625,0.3854664672851562,8.920795385742187,1588111365.7440908
0.3327940307617187,-0.028730419921875,9.380482104492186,-0.13168109130859373,0.36152445068359373,8.961496813964843,1588111365.7589853
0.21068974609375,0.040701428222656245,9.236830004882812,-0.1771709228515625,0.3495534423828125,9.13627353515625,1588111365.774078
0.3184288208007812,0.201112939453125,9.330203869628905,0.07422025146484375,0.30885201416015623,8.846575134277343,1588111365.7889414
0.3280056274414062,0.4644751220703125,9.215282189941405,-0.7422025146484375,0.6248866333007812,9.473855969238281,1588111365.8041182
0.11252747802734374,-0.016759411621093748,9.129090930175781,-0.1771709228515625,-0.13168109130859373,9.227253198242186,1588111365.8190205
0.055066638183593745,-0.689530078125,9.4618849609375,0.05985504150390625,-0.19871873779296872,9.351751684570312,1588111365.834098
0.4955997436523437,0.0,9.129090930175781,-0.143652099609375,0.4908113403320312,9.1554271484375,1588111365.8489697
0.5051765502929687,0.5506663818359374,9.418789331054686,0.6177040283203125,0.6177040283203125,9.05965908203125,1588111365.8640954
0.4908113403320312,0.15562310791015624,9.220070593261719,0.08379705810546874,0.031124621582031248,9.215282189941405,1588111365.878939
0.3687070556640625,-0.35673604736328124,9.325415466308593,0.22026655273437498,0.24181436767578124,9.004592443847656,1588111365.8939946
-0.0718260498046875,0.00718260498046875,9.244012609863281,-0.047884033203124995,0.8020575561523438,9.083601098632812,1588111365.9173374
0.10295067138671875,0.29448680419921874,9.196128576660156,-0.5913678100585937,0.3112462158203125,9.165003955078124,1588111365.932341
0.15322890625,-0.0526724365234375,9.502586389160156,-0.06943184814453125,0.1292868896484375,9.09796630859375,1588111365.9471085
-0.04548983154296875,-0.06703764648437499,9.222464794921875,-0.29927520751953124,0.4644751220703125,9.102754711914063,1588111365.9620543
0.3184288208007812,0.1771709228515625,9.344569079589844,-0.0047884033203125,0.48123453369140623,9.088389501953124,1588111365.981423
0.296881005859375,0.16041151123046873,9.311050256347656,0.239420166015625,0.11731588134765625,9.062053283691405,1588111365.9963565
0.5099649536132812,-0.03591302490234375,9.299079248046874,0.12689268798828124,0.3327940307617187,9.13627353515625,1588111366.011445
0.4381389038085937,0.040701428222656245,9.3086560546875,0.277727392578125,0.354341845703125,9.157821350097656,1588111366.0263677
0.47165772705078124,0.04548983154296875,9.236830004882812,0.14604630126953125,0.24899697265624998,9.1554271484375,1588111366.0413592
0.7805097412109374,0.033518823242187495,9.296685046386719,0.8307879760742187,0.229843359375,9.299079248046874,1588111366.0565758
0.6943184814453125,-0.0047884033203125,9.315838659667968,0.5195417602539062,0.22505495605468748,8.985438830566405,1588111366.0715513
1.3120225097656248,-0.086191259765625,9.363722692871093,1.2330138549804688,0.35194764404296874,9.169792358398437,1588111366.086567
1.2761094848632812,-0.011971008300781249,9.253589416503905,1.0534487304687499,-0.0430956298828125,8.942343200683593,1588111366.1015487
1.62805712890625,0.1197100830078125,9.368511096191405,1.3766659545898436,0.10773907470703124,9.430760339355468,1588111366.1164582
1.946485949707031,-0.3447650390625,9.409212524414063,1.5705962890624998,0.3280056274414062,9.119514123535156,1588111366.1314428
2.2481553588867187,-0.011971008300781249,9.255983618164063,1.6328455322265625,0.7924807495117187,9.306261853027344,1588111366.1463354
2.310404602050781,0.0718260498046875,9.80665,1.6041151123046875,0.3806780639648437,8.973467822265624,1588111366.1613798
3.0214824951171875,0.7110778930664062,8.434772448730468,1.2330138549804688,-0.9409212524414062,10.158597644042969,1588111366.1763206
2.118868469238281,-0.09816226806640624,10.196904870605469,3.3590649291992185,3.0334535034179684,8.47786807861328,1588111366.191378
1.8028338500976562,-1.1516109985351561,9.282319836425781,2.91134921875,1.4939818359375,9.373299499511718,1588111366.2063057
1.8698714965820311,0.5722141967773438,10.314220751953124,3.402160559082031,0.948103857421875,7.9846625366210935,1588111366.2213364
1.3024457031249999,-0.1197100830078125,8.219294299316406,2.729389892578125,-1.1252747802734375,9.528922607421874,1588111366.2363138
2.616862414550781,0.7254431030273437,9.89523546142578,2.437297290039062,-0.023942016601562498,7.936778503417968,1588111366.2513723
1.5035586425781249,-0.4572925170898437,8.501810095214843,1.8938135131835936,1.2401964599609374,8.219294299316406,1588111366.266292
2.4779987182617185,0.8714894042968749,10.544064111328124,1.6615759521484375,1.0366893188476562,10.172962854003906,1588111366.2813597
2.2960393920898436,-0.00718260498046875,10.089165795898436,4.338293408203125,0.5698199951171875,8.06367119140625,1588111366.2963152
0.5315127685546874,1.5610194824218748,8.67658681640625,0.086191259765625,0.6344634399414062,7.072471704101562,1588111366.3113248
2.0087351928710935,-0.8714894042968749,8.875305554199219,1.6352397338867186,-0.7278373046875,7.5345526245117185,1588111366.3262424
1.7310078002929687,1.5777788940429687,7.829039428710937,0.9121908325195311,1.7764976318359373,9.765948571777344,1588111366.3412678
1.7238251953125,1.419761584472656,8.793902697753905,0.8786720092773437,2.528276953125,6.433219860839843,1588111366.3561895
-1.2904746948242187,-1.3096283081054687,8.736441857910156,4.333505004882812,0.40940848388671874,9.885658654785155,1588111366.3712192
2.2385785522460937,0.74699091796875,11.058817468261719,-1.6472107421875,-1.4796166259765624,10.129867224121092,1588111366.3862417
2.3511060302734372,1.3024457031249999,9.56962403564453,-0.6153098266601562,0.4070142822265625,8.82981572265625,1588111366.4012952
1.7860744384765623,1.5059528442382812,9.260772021484375,1.0295067138671874,1.8602946899414061,7.728482958984374,1588111366.4162018
-0.469263525390625,-1.1228805786132812,11.192892761230468,-3.1699229980468746,-1.7262193969726563,8.566453540039062,1588111366.4312065
-0.7637503295898437,0.7589619262695312,9.957484704589843,0.967257470703125,-0.4213794921875,9.41639512939453,1588111366.446223
-0.7158662963867187,1.656787548828125,8.099584216308592,-3.9839515624999997,3.181894006347656,6.718129858398437,1588111366.4613106
-0.7852981445312499,-0.5674257934570313,7.283161450195312,-1.7381904052734374,2.4564509033203126,9.287108239746093,1588111366.476283
-1.7190367919921874,0.296881005859375,10.029310754394531,-2.243366955566406,-2.020706201171875,7.948749511718749,1588111366.4915538
-1.3144167114257812,0.6464344482421874,9.502586389160156,-1.9943699829101562,-0.3854664672851562,8.820238916015624,1588111366.5065303
-1.8171990600585937,1.6519991455078125,10.778695874023438,-3.873818286132812,3.210624426269531,9.03332286376953,1588111366.521523
-2.7820623291015623,2.3367408203125,10.972626208496093,-1.9536685546875,-0.6272808349609375,9.368511096191405,1588111366.5364904
-0.833182177734375,-1.8914193115234375,9.524134204101562,-5.499481213378906,0.7900865478515624,8.846575134277343,1588111366.5514781
-3.7158009765625,-0.33758243408203126,9.196128576660156,-1.0821791503906248,-1.889025109863281,8.990227233886719,1588111366.5663786
-4.173093493652344,0.8810662109374999,9.3086560546875,-2.6599580444335937,0.9074024291992187,9.121908325195312,1588111366.5813613
-0.9792284790039062,0.852335791015625,8.858546142578124,-2.913743420410156,-0.9026140258789062,8.303091357421874,1588111366.5962818
-3.749319799804687,1.7238251953125,9.445125549316407,-1.838746875,-0.7206546997070312,8.075642199707032,1588111366.6112895
-2.8658593872070313,0.4908113403320312,9.777919580078125,-2.4947581298828125,0.8379705810546875,8.755595471191405,1588111366.626218
-1.687912170410156,-0.4572925170898437,9.074024291992187,-2.104503259277344,0.6177040283203125,8.832209924316405,1588111366.6412146
-2.578555187988281,0.33758243408203126,9.727641345214844,-1.9608511596679685,0.2561795776367187,9.267954626464844,1588111366.6565433
-1.3120225097656248,-0.1005564697265625,9.042899670410156,-1.5705962890624998,0.6703764648437499,8.942343200683593,1588111366.6715589
-1.2928688964843749,-0.09337386474609374,9.488221179199218,-0.9145850341796874,0.4213794921875,9.255983618164063,1588111366.6865304
-0.7876923461914062,0.28012159423828126,8.98304462890625,-0.9528922607421875,0.679953271484375,9.150638745117186,1588111366.705984
-0.34715924072265625,0.19871873779296872,9.294290844726563,-0.7350199096679687,0.10773907470703124,8.966285217285156,1588111366.7208326
-0.0383072265625,0.0430956298828125,8.058882788085937,-6.9360022094726554,2.729389892578125,10.714052429199219,1588111366.7359262
3.878606689453125,2.1212626708984375,11.082759484863281,-0.1005564697265625,0.6512228515624999,8.78432589111328,1588111366.7507458
-0.842758984375,0.277727392578125,9.088389501953124,-0.0047884033203125,0.5291185668945312,8.896853369140624,1588111366.7657654
0.7517793212890624,0.21787235107421873,9.284714038085937,-0.469263525390625,0.13646949462890623,9.023746057128905,1588111366.780582
-0.5482721801757812,-0.09816226806640624,9.188945971679686,-0.4955997436523437,-0.09576806640624999,9.107543115234375,1588111366.7956245
0.02154781494140625,0.04548983154296875,9.30147344970703,-0.9050082275390624,0.5051765502929687,9.114725720214842,1588111366.8104482
-0.4261678955078125,0.17238251953125,9.184157568359375,-0.3806780639648437,0.40940848388671874,9.313444458007812,1588111366.8253717
0.07422025146484375,-0.0718260498046875,9.363722692871093,-0.3112462158203125,0.28730419921875,9.145850341796875,1588111366.8402853
-0.11252747802734374,0.011971008300781249,9.234435803222656,-0.1580173095703125,0.5578489868164063,9.129090930175781,1588111366.856041
0.4333505004882812,0.13646949462890623,9.366116894531249,-0.04548983154296875,0.44532150878906246,9.131485131835937,1588111366.8711176
0.296881005859375,0.15322890625,9.255983618164063,0.0047884033203125,0.34715924072265625,9.176974963378905,1588111366.886348
0.44532150878906246,0.143652099609375,9.445125549316407,-0.0718260498046875,0.3854664672851562,9.176974963378905,1588111366.9014037
0.16280571289062498,0.2825157958984375,9.253589416503905,0.047884033203124995,0.373495458984375,9.026140258789061,1588111366.9163322
0.26815058593749996,-0.0718260498046875,9.464279162597656,-0.30406361083984373,0.37828386230468747,9.167398156738281,1588111366.9313538
0.2825157958984375,-0.1149216796875,9.382876306152344,0.28490999755859375,0.143652099609375,9.038111267089842,1588111366.9462864
0.5482721801757812,0.08379705810546874,9.088389501953124,0.3136404174804687,0.033518823242187495,8.939948999023438,1588111366.961411
0.4836287353515625,-0.3711012573242187,9.636661682128906,0.7206546997070312,0.06703764648437499,8.738836059570312,1588111366.9763906
1.8555062866210936,0.8068459594726562,8.01818135986328,1.139639990234375,1.7621324218749999,8.518569506835936,1588111366.9914172
-2.214636535644531,0.2442085693359375,11.329362255859374,1.7597382202148437,0.40462008056640625,8.872911352539061,1588111367.0063078
1.0534487304687499,-0.15083470458984374,8.164227661132813,0.38786066894531246,-0.7015010864257812,8.458714465332031,1588111367.0213223
-0.47644613037109373,-0.47884033203125,10.381258398437499,-0.3854664672851562,0.5458779785156249,9.440337145996093,1588111367.0362308
0.30406361083984373,0.354341845703125,8.980650427246093,0.842758984375,1.3838485595703125,8.461108666992187,1588111367.0512395
0.3591302490234375,0.7517793212890624,9.203311181640624,-0.3854664672851562,0.5889736083984375,9.80665,1588111367.066147
0.011971008300781249,-0.0718260498046875,10.041281762695311,0.29448680419921874,-1.0989385620117187,8.465897070312499,1588111367.0811267
0.016759411621093748,-1.0630255371093749,8.573636145019531,-0.565031591796875,0.36152445068359373,9.239224206542968,1588111367.0960822
-0.1197100830078125,0.040701428222656245,10.333374365234375,0.7254431030273437,1.2138602416992186,9.038111267089842,1588111367.1109807
0.016759411621093748,1.1659762084960936,8.492233288574218,-0.6057330200195312,1.1037269653320312,9.02135185546875,1588111367.1259584
0.03591302490234375,-0.17956512451171874,10.127473022460936,0.8667010009765624,-0.5961562133789062,9.469067565917967,1588111367.1407309
0.6919242797851562,-0.9911994873046874,8.844180932617187,-0.49799394531249996,-0.469263525390625,8.674192614746094,1588111367.1557646
0.2059013427734375,0.24899697265624998,9.624690673828125,0.24660277099609373,1.0103531005859374,9.272743029785156,1588111367.170546
0.36631285400390623,0.9457096557617187,9.227253198242186,-0.5291185668945312,0.7134720947265625,8.626308581542968,1588111367.1855967
0.12210428466796874,-0.2753331909179687,9.404424121093749,0.12449848632812499,-0.38786066894531246,9.397241516113281,1588111367.2003803
0.19871873779296872,-0.6607996582031249,9.296685046386719,-0.35194764404296874,-0.06703764648437499,8.614337573242187,1588111367.215335
0.22744915771484372,0.22026655273437498,9.143456140136719,0.047884033203124995,1.0630255371093749,9.220070593261719,1588111367.2302105
0.36391865234375,0.6344634399414062,9.366116894531249,-0.105344873046875,0.833182177734375,9.045293872070312,1588111367.245469
0.3112462158203125,0.00239420166015625,9.354145886230468,-0.028730419921875,-0.1867477294921875,9.176974963378905,1588111367.2603867
0.3064578125,-0.5746083984375,9.402029919433593,0.13646949462890623,-0.258573779296875,8.978256225585938,1588111367.275381
0.27293898925781246,0.06943184814453125,9.356540087890625,0.2657563842773437,0.6751648681640625,9.382876306152344,1588111367.2903597
0.33039982910156246,0.5482721801757812,9.354145886230468,-0.24660277099609373,0.6368576416015624,9.085995300292968,1588111367.3071024
0.15322890625,-0.19153613281249998,9.313444458007812,-0.15562310791015624,-0.229843359375,9.064447485351561,1588111367.324104
0.181959326171875,-0.2753331909179687,9.270348828125,-0.28969840087890625,0.105344873046875,9.282319836425781,1588111367.3389466
0.3447650390625,0.2346317626953125,9.399635717773437,-0.16998831787109375,0.5315127685546874,9.03332286376953,1588111367.3542292
0.34237083740234375,0.38307226562499996,9.236830004882812,-0.02633621826171875,0.4955997436523437,9.006986645507812,1588111367.3690147
0.4261678955078125,-0.10295067138671875,9.33978067626953,0.105344873046875,0.1580173095703125,9.100360510253905,1588111367.3840544
0.2537853759765625,-0.2705447875976562,9.270348828125,0.011971008300781249,0.16280571289062498,9.076418493652342,1588111367.398912
0.3016694091796875,0.18435352783203124,9.406818322753905,0.30885201416015623,0.6464344482421874,8.865728747558594,1588111367.4262772
0.2537853759765625,-0.016759411621093748,9.313444458007812,-0.143652099609375,0.023942016601562498,9.33978067626953,1588111367.4414077
0.17238251953125,-0.16998831787109375,9.409212524414063,0.02154781494140625,0.076614453125,9.191340173339842,1588111367.456267
0.20829554443359374,0.08140285644531249,9.196128576660156,-0.22744915771484372,0.5770026000976562,9.124302526855468,1588111367.4714599
0.41898529052734373,0.3112462158203125,9.392453112792968,-0.0526724365234375,0.35194764404296874,9.081206896972656,1588111367.4864254
0.3854664672851562,0.05746083984375,9.234435803222656,-0.2657563842773437,0.1867477294921875,9.076418493652342,1588111367.501404
0.2825157958984375,-0.15562310791015624,9.507374792480467,0.07900865478515624,0.30885201416015623,9.143456140136719,1588111367.5162616
0.24899697265624998,0.03591302490234375,9.203311181640624,-0.22505495605468748,0.45010991210937495,9.176974963378905,1588111367.5329232
0.24181436767578124,0.13168109130859373,9.555258825683593,-0.2059013427734375,0.36631285400390623,9.102754711914063,1588111367.5478947
0.20350714111328125,0.06703764648437499,9.150638745117186,-0.3806780639648437,0.11013327636718749,8.997409838867187,1588111367.5630424
0.258573779296875,-0.16519991455078123,9.457096557617186,-0.13646949462890623,0.3758896606445312,9.18655177001953,1588111367.578054
0.239420166015625,0.16998831787109375,9.114725720214842,-0.5195417602539062,0.4908113403320312,8.8489693359375,1588111367.5931506
0.19153613281249998,0.258573779296875,9.490615380859374,0.00718260498046875,0.3854664672851562,9.203311181640624,1588111367.608139
0.2920926025390625,-0.023942016601562498,9.253589416503905,0.0383072265625,0.33758243408203126,9.145850341796875,1588111367.6231246
0.258573779296875,-0.0526724365234375,9.488221179199218,0.26815058593749996,0.35673604736328124,9.047688073730468,1588111367.6388073
0.2825157958984375,0.16998831787109375,9.176974963378905,-0.20829554443359374,0.4572925170898437,9.10993731689453,1588111367.6538968
0.32561142578124996,0.12449848632812499,9.442731347656249,0.05985504150390625,0.51714755859375,9.035717065429687,1588111367.6715107
0.0143652099609375,-0.00718260498046875,9.2320416015625,-0.13646949462890623,0.03591302490234375,9.038111267089842,1588111367.6864822
0.2753331909179687,-0.05027823486328125,9.361328491210937,-0.11013327636718749,0.3854664672851562,9.064447485351561,1588111367.7016487
0.08379705810546874,0.033518823242187495,9.22485899658203,0.105344873046875,0.29927520751953124,9.423577734375,1588111367.7166164
0.37828386230468747,0.011971008300781249,9.425971936035156,-0.06464344482421874,0.22505495605468748,8.939948999023438,1588111367.732719
0.23702596435546874,0.05985504150390625,9.193734375,-0.0047884033203125,0.30406361083984373,9.203311181640624,1588111367.7483926
0.32561142578124996,0.11013327636718749,9.356540087890625,-0.15083470458984374,0.3064578125,8.762778076171875,1588111367.763425
0.27293898925781246,-0.0143652099609375,9.191340173339842,0.1292868896484375,0.3016694091796875,9.370905297851563,1588111367.7794008
0.35194764404296874,0.08858546142578125,9.366116894531249,-0.2753331909179687,0.2657563842773437,9.121908325195312,1588111367.7943773
0.11013327636718749,0.14604630126953125,9.253589416503905,-0.32561142578124996,0.6057330200195312,9.236830004882812,1588111367.809862
0.16041151123046873,0.09576806640624999,9.296685046386719,-0.1388636962890625,0.143652099609375,9.014169250488282,1588111367.8251026
0.19153613281249998,0.055066638183593745,9.30147344970703,-0.05985504150390625,0.2059013427734375,9.10993731689453,1588111367.8407443
0.3447650390625,0.055066638183593745,9.423577734375,0.13646949462890623,0.4285620971679687,9.179369165039063,1588111367.8562167
0.373495458984375,0.1149216796875,9.2320416015625,0.2154781494140625,0.258573779296875,9.076418493652342,1588111367.8716373
0.3232172241210937,-0.023942016601562498,9.330203869628905,-0.28969840087890625,0.28012159423828126,9.361328491210937,1588111367.8866189
0.33039982910156246,-0.04548983154296875,9.332598071289063,-0.00239420166015625,0.6272808349609375,9.009380847167968,1588111367.9016445
-0.009576806640625,0.11013327636718749,9.30147344970703,-0.26815058593749996,0.21068974609375,9.13627353515625,1588111367.9176722
0.16519991455078123,0.040701428222656245,9.289502441406249,-0.1388636962890625,0.1388636962890625,9.179369165039063,1588111367.9333448
0.18435352783203124,-0.040701428222656245,9.437942944335937,-0.086191259765625,0.1771709228515625,9.294290844726563,1588111367.9483244
0.33758243408203126,0.05985504150390625,9.368511096191405,-0.28012159423828126,0.41898529052734373,9.03332286376953,1588111367.9634209
0.33039982910156246,0.0718260498046875,9.255983618164063,-0.0047884033203125,0.3902548706054687,9.229647399902344,1588111367.9783475
0.3950432739257812,0.009576806640625,9.411606726074218,0.12210428466796874,0.3806780639648437,8.963891015625,1588111367.993798
0.36391865234375,0.09816226806640624,9.22485899658203,-0.2442085693359375,0.47644613037109373,9.038111267089842,1588111368.0099967
0.1388636962890625,0.08379705810546874,9.313444458007812,-0.19153613281249998,0.5219359619140624,9.085995300292968,1588111368.0259333
0.028730419921875,-0.0526724365234375,9.332598071289063,-0.028730419921875,0.17956512451171874,9.006986645507812,1588111368.0549664
0.2561795776367187,0.1005564697265625,9.382876306152344,0.15322890625,0.143652099609375,9.234435803222656,1588111368.0795515
0.3854664672851562,-0.031124621582031248,9.215282189941405,-0.1484405029296875,0.19153613281249998,8.930372192382812,1588111368.094535
0.32561142578124996,0.05746083984375,9.481038574218749,-0.06703764648437499,0.5027823486328125,9.121908325195312,1588111368.1094806
0.26815058593749996,0.0718260498046875,9.13627353515625,-0.11252747802734374,0.19871873779296872,8.91840118408203,1588111368.1244102
0.09576806640624999,0.05746083984375,9.641450085449218,-0.22266075439453123,0.4429273071289062,9.387664709472656,1588111368.1393797
0.3447650390625,0.143652099609375,9.09796630859375,-0.15083470458984374,0.3232172241210937,8.700528833007812,1588111368.1543393
